RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE
7017031,시금치된장국,11317,15,끓이기,일상,채소류,국/탕,"[['시금치', '200', 'g'], [' 팽이버섯', '52', 'g'], [' 양파', '45', 'g'], [' 코인육수', '2', '개'], [' 대파', '23', 'g'], [' 다진 마늘', '0.7', '큰술'], [' 쌀뜨물', '1.2', 'l'], [' 된장', '1', '큰술'], [' 쌈장', '0.5', '큰술'], [' 까나리액젓', '1.5', '큰술']]",3인분,고급,60분이내,0.186205308,,,9.334149657702469,1.565449601764655,2.772588722239781,0.4609172489853286,
7017033,유자청무생채,2094,75,무침,초스피드,채소류,샐러드,"[['무 작은거', '1', '개'], [' 유자청', '2', '큰술'], [' 식초', '2', '큰술'], [' 다진마늘', '1/2', '큰술'], [' 건고추 다진것', '1', '개'], [' 대파', '', '약간']]",4인분,초급,30분이내,0.034453823,1.0,0.8999999999999999,7.647308832356238,-0.1213912235815755,4.330733340286331,2.0190618670318785,1.9
7017034,우거지 선지국,2317,3,끓이기,일상,가공식품류,국/탕,"[['선지 650g', '1', '팩'], [' 한우 양', '1', 'kg'], [' 삶은 우거지', '700', 'g'], [' 대파', '5', '대'], [' 시판 곰탕 육수', '700', 'g'], [' 물', '5', 'l'], [' 밀가루', '2', '큰술'], [' 소주', '1/2', '컵'], [' 대파 잎', '2', '대'], [' 양파', '1', '개'], [' 마늘', '10', '개'], [' 생강', '5', 'g'], [' 통후추', '20', '알'], [' 생강청', '1', '큰술'], [' 고춧가루', '12', '큰술'], [' 국간장', '5', '큰술'], [' 액젓', '3', '큰술'], [' 된장', '1', '큰술'], [' 맛술', '3', '큰술'], [' 다시다', '1/2', '큰술'], [' 고추기름', '2', '큰술'], [' 후춧가루', '1/2', '큰술']]",6인분이상,고급,90분이내,0.038122974,,,7.748460023899697,-0.020240032038116418,1.3862943611198906,-0.925377112134562,
7017039,유산슬달걀덮밥,1412,21,볶음,일상,채소류,밥/죽/떡,"[['달걀', '3', '개'], [' 새우', '10', '마리'], [' 소금', '1', '꼬집'], [' 대파', '1/2', '대'], [' 식용유', '5', 't'], [' 표고버섯', '2~3', '개'], [' 죽순', '60', 'g'], [' 당근', '40', 'g'], [' 간장', '1', 't'], [' 물', '500', 'ml'], [' 맛술', '2', 't'], [' 굴소스', '2', 't'], [' 설탕', '1/2', 't'], [' 고추장', '2/3', 't'], [' 전분물', '6', 't']]",4인분,고급,30분이내,0.023232473,,,7.253470382684528,-0.5152296732532857,3.091042453358316,0.7793709801038635,
7017042,딸기라떼,2073,7,기타,간식,과일류,차/음료/술,"[['딸기', '200', 'g'], [' 우유', '150', 'ml'], [' 생크림', '50', 'ml'], [' 꿀', '', '취향껏'], [' 황설탕', '2', 't'], [' 레몬즙', '1', 't'], [' 식초', '1', 't']]",2인분,고급,5분이내,0.034108298,,,7.637234388789473,-0.13146566714834051,2.0794415416798357,-0.2322299315746168,
7017052,마늘빵,1661,8,굽기,일상,기타,빵,"[['식빵 4장', '200', 'g'], [' 버터', '20', 'g'], [' 홍고추 1개', '17', 'g'], [' 양파', '', ''], [' 대파', '', ''], [' 다진 마늘', '1', '큰술'], [' 파슬리가루', '0.4', '큰술']]",2인분,고급,30분이내,0.027329417,,,7.415776975415394,-0.3529230805224195,2.1972245773362196,-0.11444689591823298,
7017058,팽이버섯 김말이 간장조림,3256,28,조림,일상,버섯류,메인반찬,"[['김', '2', '장'], [' 팽이버섯', '2', '봉'], [' 쪽파', '2~3', '줄기'], [' 전분가루', '3', '스푼'], [' 올리고당', '2', '스푼'], [' 다진 마늘', '1', '스푼'], [' 맛술', '1', '스푼'], [' 굴 소스', '1/2', '스푼'], [' 후추', '', '약간'], [' 통깨', '', '약간']]",2인분,초급,15분이내,0.053572898,,,8.088561805276234,0.31986174933842015,3.367295829986474,1.0556243567320216,
7017060,백합무침,1349,5,무침,술안주,해물류,밑반찬,"[['백합', '350', 'g'], [' 무', '50', 'g'], [' 쑥갓', '150', 'g'], [' 오이', '1/4', '개'], [' 양조간장', '1', '큰술'], [' 꽃게맛 간장', '2', '큰술'], [' 다진마늘', '1', '작은술'], [' 물엿', '3', '큰술'], [' 고춧가루', '4', '큰술'], [' 들기름', '1', '큰술'], [' 통깨', '', '솔솔']]",4인분,중급,60분이내,0.022195896,,,7.2078598714324755,-0.5608401845053379,1.791759469228055,-0.5199120040263976,
7017065,양배추 청경채무침,1057,16,무침,다이어트,채소류,밑반찬,"[['양배추', '', '조금'], [' 청경채', '3', '개'], [' 식초', '', '조금'], [' 매실액', '1', '숟갈'], [' 물', '1', '숟갈'], [' 들기름', '1', '숟갈'], [' 통깨', '', '조금']]",1인분,중급,15분이내,0.017391447,,,6.964135612418245,-0.8045644435195687,2.833213344056216,0.5215418708017636,
7017066,훈제삼겹살쌈무말이,1680,24,굽기,손님접대,돼지고기,메인반찬,"[['훈제삼겹살', '350', 'g'], [' 노랑 파프리카', '1', '개'], [' 빨강 파프리카', '1', '개'], [' 무순', '1', '팩'], [' 쌈무', '1', '팩'], [' 설탕', '1', '스푼'], [' 소금', '0.3', '스푼'], [' 식초', '1', '스푼'], [' 물', '1', '스푼']]",4인분,고급,15분이내,0.027642036,,,7.427144133408616,-0.34155592252919753,3.2188758248682006,0.907204351613748,
7017071,콩나물 무나물,1002,5,끓이기,일상,채소류,밑반찬,"[['콩나물', '200', 'g'], [' 무나물', '1', '줌'], [' 소금', '1', '티스푼'], [' 참기름', '2', '스푼'], [' 물', '350', 'ml']]",3인분,초급,30분이내,0.0164865,,,6.910750787961936,-0.8579492679758776,1.791759469228055,-0.5199120040263976,
7017076,김밥전,1206,1,부침,일상,기타,밥/죽/떡,"[['김밥', '3', '줄'], [' 계란', '3', '개'], [' 참기름', '2', '큰술']]",3인분,초급,30분이내,0.019843033,,,7.095893221097532,-0.6728068348402818,0.6931471805599453,-1.6185242926945071,
7017079,소고기 샤브샤브,13175,14,끓이기,손님접대,소고기,국/탕,"[['소고기 샤브용', '300', 'g'], [' 알배추', '100', 'g'], [' 청경채', '100', 'g'], [' 느타리버섯', '100', 'g'], [' 팽이버섯', '1', '개'], [' 양파', '1/2', '개'], [' 숙주 숙주', '150', 'g'], [' 대파', '1', '대'], [' 맛술', '1', '스푼'], [' 국간장', '1/2', '스푼'], [' 쯔유', '2', '스푼'], [' 소금', '1/2', '스푼'], [' 후추', '', '']]",3인분,고급,30분이내,0.216776083,,,9.486152271857476,1.7174522159196624,2.70805020110221,0.3963787278477575,
7017083,참치 뽈살,1335,1,회,술안주,해물류,메인반찬,"[['참치뽈살', '', ''], [' 단새우', '', ''], [' 우니', '', '']]",2인분,고급,60분이내,0.021965546,,,7.197435354096591,-0.5712647018412227,0.6931471805599453,-1.6185242926945071,
7017084,간장소고기볶음,2103,7,볶음,일상,소고기,메인반찬,"[['소고기', '400', 'g'], [' 통깨', '1', 't'], [' 간장', '5', 't'], [' 올리고당', '3', 't'], [' 다진마늘', '1', 't'], [' 매실액기스', '2', 't'], [' 참기름', '1', 't'], [' 설탕', '0.5', 't'], [' 후추', '0.2', 't']]",2인분,고급,30분이내,0.034601905,,,7.651595573857601,-0.11710448208021251,2.0794415416798357,-0.2322299315746168,
7017086,마늘멸치볶음,2114,11,볶음,일상,건어물류,메인반찬,"[['잔멸치', '2', '줌'], [' 마늘', '10', '개'], [' 식용유', '', '넉넉히'], [' 물엿', '2', 't'], [' 맛술', '1', 't'], [' 통깨', '1', 't']]",4인분,초급,30분이내,0.034782895,,,7.656810091480378,-0.11188996445743538,2.4849066497880004,0.1732351765335478,
7017087,황태미역국,8243,12,끓이기,일상,건어물류,국/탕,"[['건미역', '40', 'g'], [' 황태채', '50', 'g'], [' 참치액', '2', 't'], [' 다진 마늘', '1', 't'], [' 들기름', '2', 't'], [' 쌀뜨물', '1', 'l']]",3인분,중급,60분이내,0.135626964,,,9.01724094201035,1.2485408860725364,2.5649493574615367,0.2532778842070842,
7017089,매쉬드포테이토,3903,45,기타,손님접대,채소류,양식,"[['감자', '3', '개'], [' 물', '', '적당히'], [' 우유', '100', 'ml'], [' 버터', '25', 'g'], [' 소금', '3', 't'], [' 설탕', '2', 't'], [' 후추', '', '적당량'], [' 파슬리가루', '', '적당량']]",3인분,초급,30분이내,0.064218372,1.0,0.9199999999999999,8.269756947532983,0.5010568915951694,3.828641396489095,1.5169699232346425,1.92
7017093,도토리묵양념장,10150,30,기타,일상,가공식품류,양념/소스/잼,"[['파', '1/2', '대'], [' 마늘', '1', '알'], [' 고춧가루', '1', 't'], [' 깨', '1', 't'], [' 꿀', '1', 't'], [' 진간장', '5', 't']]",2인분,초급,10분이내,0.167003965,,,9.225327501784431,1.4566274458466175,3.4339872044851463,1.1223157312306937,
7017095,온묵밥,5759,13,끓이기,일상,가공식품류,밥/죽/떡,"[['물', '1', 'l'], [' 국물용 멸치', '1', '줌'], [' 다시마', '3', '장'], [' 굵은소금', '1/2', 't'], [' 파', '1/2', '대'], [' 마늘', '1', '알'], [' 고춧가루', '1', 't'], [' 깨', '1', 't'], [' 진간장', '5', 't'], [' 꿀', '1', 't'], [' 배추김치 잎', '2', '장'], [' 도토리묵', '', '먹을만큼'], [' 조미김', '2', '장']]",2인분,중급,30분이내,0.09475624,,,8.658692753689937,0.889992697752124,2.6390573296152584,0.32738585636080586,
7017096,딴삥,3388,19,부침,일상,밀가루,기타,"[['옥수수전분', '1', 't'], [' 설탕', '2', 't'], [' 간장', '3', 't'], [' 물', '3', 't'], [' 밀가루', '120', 'g'], [' 소금', '1/2', 't'], [' 물', '220', 'ml'], [' 대파', '1/3~1/4', '대'], [' 소금', '1', '꼬집'], [' 후추', '', '적당량'], [' 옥수수', '', '취향껏'], [' 치즈', '', '취향껏']]",2인분,중급,30분이내,0.055744772,,,8.128290171607052,0.3595901156692385,2.995732273553991,0.6840608002995383,
7017097,대패삼겹 배추찜,7603,545,찜,초스피드,채소류,메인반찬,"[['대패삼겹', '400', 'g'], [' 알배추', '1/2', '통'], [' 스위트칠리소스', '', ''], [' 식초', '2', 't'], [' 맛술', '2', 't'], [' 설탕', '1', 't'], [' 통깨', '', '톡톡'], [' 후추', '', '톡톡'], [' 고춧가루', '1/2', 't']]",2인분,고급,15분이내,0.125096665,0.7857142857142857,0.6828571428571427,8.93642970360832,1.167729647670507,6.302618975744905,3.9909475024904526,1.4685714285714284
7017106,우삼겹크림파스타,1873,79,기타,손님접대,소고기,면/만두,"[['우삼겹', '300', 'g'], [' 우유', '400', 'ml'], [' 생크림', '400', 'ml'], [' 스파게티면', '200', 'g'], [' 마늘', '7~8', '개'], [' 소금', '', '약간'], [' 치킨스톡', '1', 't']]",2인분,초급,30분이내,0.030817579,1.0,0.96,7.535830462798367,-0.232869593139446,4.382026634673881,2.0703551614194287,1.96
7017108,단호박샐러드,5917,1,찜,일상,채소류,샐러드,"[['단호박', '1.3', 'kg'], [' 마요네즈', '9', 't'], [' 꿀', '2', 't'], [' 크랜베리', '', '약간'], [' 호두', '', '약간']]",6인분이상,초급,60분이내,0.097355908,,,8.685753832960154,0.9170537770223408,0.6931471805599453,-1.6185242926945071,
7017110,간장연어장,1417,10,회,일상,해물류,양념/소스/잼,"[['연어', '500', 'g'], [' 양파', '1/2', '개'], [' 레몬', '1/2', '개'], [' 청양고추', '1', '개'], [' 홍고추', '1', '개'], [' 맛술', '70', 'ml'], [' 쯔유', '2', 't'], [' 물', '250', 'ml'], [' 황설탕', '1.5', 't'], [' 대파', '1/2', '대'], [' 마늘', '4~5', '쪽'], [' 생강', '1', '쪽'], [' 양파', '1/2', '개'], [' 건고추', '1', '개'], [' 통후추', '12', '알']]",2인분,고급,2시간이상,0.023314741,,,7.257002707092073,-0.5116973488457406,2.3978952727983707,0.08622379954391812,
7017112,콩나물 미역무침,1171,10,데치기,일상,채소류,밑반찬,"[['물미역', '200', 'g'], [' 콩나물', '180', 'g'], [' 소금', '', '약간'], [' 식용유', '0.5', '스푼'], [' 고추장', '1', '스푼'], [' 고춧가루', '0.5', '스푼'], [' 다진마늘', '0.5', '스푼'], [' 다진파', '0.5', '스푼'], [' 식초', '1', '스푼'], [' 황설탕', '0.5', '스푼']]",3인분,초급,15분이내,0.019267157,,,7.066466970136958,-0.7022330858008559,2.3978952727983707,0.08622379954391812,
7017115,애호박 부침개,5996,20,부침,일상,채소류,밑반찬,"[['애호박 1개', '293', 'g'], [' 부침가루', '200', 'cc'], [' 카레가루', '1', '큰술'], [' 까나리액젓', '1', '작은술'], [' 물', '200', 'ml'], [' 식용유', '', '넉넉하게']]",2인분,고급,15분이내,0.098655741,,,8.69901462316851,0.9303145672306972,3.044522437723423,0.7328509644689705,
7017116,황태무국,1265,14,끓이기,일상,채소류,국/탕,"[['황태채', '200', 'g'], [' 무', '125', 'g'], [' 양파', '27', 'g'], [' 다진 마늘', '0.7', '큰술'], [' 대파', '1.5', '큰술'], [' 다시팩 20g', '1', '개'], [' 쌀뜨물', '1.2', 'l'], [' 국간장', '1.5', '큰술'], [' 까나리액젓', '1.5', '큰술']]",3인분,고급,60분이내,0.020813795,,,7.143617602704121,-0.6250824532336923,2.70805020110221,0.3963787278477575,
7017125,올갱이국,1276,4,끓이기,영양식,해물류,국/탕,"[['깐 다슬기', '300', 'g'], [' 물', '3', '컵'], [' 다진마늘', '1', 't'], [' 부추', '', ''], [' 소금', '', '']]",2인분,초급,15분이내,0.020994784,,,7.152268856032539,-0.6164311999052741,1.6094379124341003,-0.7022335608203523,
7017130,브로콜리 참깨소스무침,8289,490,무침,술안주,채소류,양념/소스/잼,"[['브로콜리', '1/2', '개'], [' 식초', '', '약간'], [' 설탕', '1', '큰술'], [' 식초', '1', '큰술'], [' 진간장', '1', '큰술'], [' 마요네즈', '3', '큰술']]",4인분,초급,30분이내,0.136383829,1.0,0.9299999999999999,9.022805248129341,1.2541051921915276,6.19644412779452,3.884772654540068,1.93
7017138,깐풍만두,1310,11,볶음,술안주,가공식품류,면/만두,"[['물만두', '20', '개'], [' 홍고추', '1', '개'], [' 양파', '1/4', '개'], [' 대파', '1/2', '대'], [' 마늘', '3', '개'], [' 페페론치노', '3', '개'], [' 간장', '2', '스푼'], [' 맛술', '1', '스푼'], [' 식초', '2', '스푼'], [' 설탕', '1', '스푼'], [' 올리고당', '1', '스푼'], [' 후추', '', '']]",2인분,고급,30분이내,0.021554206,,,7.1785454837637,-0.5901545721741135,2.4849066497880004,0.1732351765335478,
7017140,어묵칩,1970,88,기타,초스피드,가공식품류,과자,"[['사각어묵', '2', '장'], [' 마요네즈', '1', '숟가락'], [' 스리라차소스', '1', '숟가락'], [' 케찹', '1', '숟가락']]",2인분,고급,10분이내,0.032413578,,,7.58629630715272,-0.18240374878509336,4.48863636973214,2.176964896477687,
7017147,대패삼겹살숙주찜,2213,32,찜,손님접대,돼지고기,메인반찬,"[['대패삼겹살', '300', 'g'], [' 당근', '180', 'g'], [' 고구마', '300', 'g'], [' 숙주', '260', 'g'], [' 청경채', '140', 'g'], [' 양파', '180', 'g'], [' 대파', '40', 'g'], [' 양송이버섯', '70', 'g'], [' 물', '1', 'l'], [' 식초', '1', '큰술'], [' 황설탕', '1', '큰술'], [' 다진 홍고추', '1', '큰술'], [' 다진 청양고추', '1', '큰술'], [' 다진마늘', '2', '큰술'], [' 고춧가루', '0.5', '큰술'], [' 까나리액젓', '1', '큰술'], [' 매실청', '2', '큰술']]",4인분,중급,30분이내,0.036411801,,,7.7025561132685825,-0.06614394266923096,3.4965075614664802,1.1848360882120277,
7017151,비트무피클,2351,19,절임,기타,채소류,기타,"[['비트', '300', 'g'], [' 무', '300', 'g'], [' 식초', '300', 'ml'], [' 물', '450', 'ml'], [' 월계수잎', '4~5', '장']]",6인분이상,고급,2시간이상,0.038682396,,,7.763021309018518,-0.005678746919295818,2.995732273553991,0.6840608002995383,
7017154,카푸치노,3168,2,기타,일상,달걀/유제품,차/음료/술,"[['에스프레소', '2', '샷'], [' 헤이즐넛시럽', '15', 'g'], [' 우유', '170', 'ml'], [' 시나몬파우더', '', '약간']]",1인분,고급,15분이내,0.052124981,,,8.06117135969092,0.29247130375310704,1.0986122886681098,-1.2130591845863428,
7017170,잣죽,5419,8,끓이기,영양식,쌀,밥/죽/떡,"[['잣', '40', 'g'], [' 물', '400', 'ml'], [' 밥', '1', '공기'], [' 소금', '1/3', 't'], [' 우유', '2', 't']]",1인분,초급,15분이내,0.089162019,,,8.597851094433691,0.829151038495878,2.1972245773362196,-0.11444689591823298,
7017171,바나나브륄레,4105,3,굽기,간식,과일류,디저트,"[['바나나', '1', '개'], [' 설탕', '', '적당량']]",2인분,초급,5분이내,0.067541998,,,8.32020459757888,0.5515045416410658,1.3862943611198906,-0.925377112134562,
7017172,에그인헬,3417,18,기타,손님접대,달걀/유제품,양식,"[['양파', '1/2~1', '개'], [' 통조림햄', '200', 'g'], [' 마늘', '2', '알'], [' 올리브오일', '', '적당량'], [' 후추', '', '적당량'], [' 토마토소스', '600', 'g'], [' 계란', '4', '알'], [' 모짜렐라치즈', '', '적당량'], [' 파슬리가루', '', '적당량'], [' 월계수잎', '', '적당량']]",4인분,초급,30분이내,0.056221926,,,8.136810863675537,0.36811080773772353,2.9444389791664403,0.6327675059119877,
7017173,핫초코브라우니,1266,3,굽기,간식,가공식품류,디저트,"[['핫초코 미떼', '2', '봉지'], [' 계란', '1', '알'], [' 우유', '1-2', 't'], [' 밀가루', '1', 't'], [' 식용유', '', '']]",2인분,초급,5분이내,0.020830248,,,7.144407180321139,-0.6242928756166748,1.3862943611198906,-0.925377112134562,
7017174,돼지고기 비지찌개,1813,3,끓이기,일상,콩/견과류,찌개,"[['물', '1500', 'l'], [' 콩', '410', 'g'], [' 돼지고기', '410', 'g'], [' 대파', '1', '대'], [' 마늘', '3', '알'], [' 묵은지', '1/4', '쪽'], [' 후추', '1', 't'], [' 국간장', '2', 't'], [' 미림', '3', 't'], [' 새우젓', '2', 't']]",6인분이상,중급,60분이내,0.029830363,,,7.503289630675082,-0.26541042526273184,1.3862943611198906,-0.925377112134562,
7017176,스지사태수육전골,1587,2,끓이기,일상,소고기,메인반찬,"[['모둠 수육 전골', '1', '팩'], [' 부추', '', '적당량'], [' 대파', '1/3', '대'], [' 홍고추', '1/4', '개'], [' 후추', '', '적당량']]",2인분,초급,15분이내,0.026111852,,,7.370230641807081,-0.3984694141307328,1.0986122886681098,-1.2130591845863428,
7017177,뱅쇼,4049,5,끓이기,손님접대,과일류,차/음료/술,"[['배', '1/2~1', '개'], [' 레드향', '1', '개'], [' 레몬', '1', '개'], [' 팔각', '3', '개'], [' 통후추', '15-20', '알'], [' 월계수잎', '5', '장'], [' 레드와인', '1', 'l'], [' 시나몬 스틱', '3', '개'], [' 굵은소금', '', ''], [' 베이킹소다', '', ''], [' 물', '', '']]",4인분,중급,60분이내,0.066620597,,,8.306472160100585,0.5377721041627712,1.791759469228055,-0.5199120040263976,
7017180,무나물,4520,13,볶음,일상,채소류,밑반찬,"[['물', '100', 'ml'], [' 국물용 멸치', '2-3', '마리'], [' 다시마 조각', '1', '장'], [' 대파', '3', 'cm'], [' 마늘', '1', '알'], [' 무', '220', 'g'], [' 식용유', '', '적당량'], [' 소금', '1/2', 't'], [' 생강가루', '1/2-1', 't'], [' 참기름', '', '적당량'], [' 통깨', '', '적당량']]",2인분,초급,15분이내,0.074370239,,,8.416488487294606,0.6477884313567923,2.6390573296152584,0.32738585636080586,
7017181,등갈비김치찜,7828,72,조림,일상,돼지고기,메인반찬,"[['돼지 등갈비', '200', 'g'], [' 묵은지', '260', 'g'], [' 홍고추 1개', '17', 'g'], [' 양파', '105', 'g'], [' 대파', '29', 'g'], [' 물', '700', 'ml'], [' 통깨', '', '솔솔'], [' 고추장', '1', '큰술'], [' 진간장', '3', '큰술'], [' 흰설탕', '0.6', '큰술'], [' 맛술 미림', '1', '큰술'], [' 후추', '', '톡톡'], [' 다진 마늘', '1', '큰술'], [' 다진 생강', '0.3', '큰술'], [' 월계수잎', '3', '장'], [' 소주', '2~3', '큰술']]",2인분,고급,60분이내,0.128798723,1.0,0.96,8.965590066907914,1.196890010970101,4.290459441148391,1.9787879678939384,1.96
