RCP_SNO,CKG_NM,ingredients_raw,aliases_matched,ingredients_normalized,others_count,others_items
7016914,고구마 닭볶음탕,"[[""닭 볶음용"", ""1"", ""팩""], [""고구마"", ""5"", ""개""], [""대파"", """", ""넉넉히""], [""양파"", ""1"", ""개""], [""맛술"", ""1"", ""스푼""], [""고춧가루"", ""2"", ""스푼""], [""맛술"", ""1"", ""스푼""], [""다진마늘"", ""2"", ""스푼""], [""진간장"", ""2"", ""스푼""], [""물엿"", ""2"", ""스푼""], [""후춧가루"", """", ""약간""]]","[{""alias_id"": ""alias_0319"", ""name"": ""고구마""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0185"", ""name"": ""진간장""}, {""alias_id"": ""alias_0161"", ""name"": ""물엿""}, {""alias_id"": ""alias_0234"", ""name"": ""후춧가루""}, {""alias_id"": ""alias_0816"", ""name"": ""닭고기""}]","[[""닭고기"", ""1"", ""팩""], [""고구마"", ""5"", ""개""], [""대파"", """", ""넉넉히""], [""양파"", ""1"", ""개""], [""맛술"", ""1"", ""큰술""], [""고춧가루"", ""2"", ""큰술""], [""맛술"", ""1"", ""큰술""], [""마늘"", ""2"", ""큰술""], [""간장"", ""2"", ""큰술""], [""물엿"", ""2"", ""큰술""], [""후춧가루"", """", ""약간""]]",0,[]
7016922,묵은지볶음,"[[""신김치"", ""1/4"", ""포기""], [""설탕"", ""1"", ""t""], [""깨"", ""2"", ""t""]]","[{""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0452"", ""name"": ""깨""}]","[[""김치"", ""1/4"", ""포기""], [""설탕"", ""1"", ""큰술""], [""깨"", ""2"", ""큰술""]]",1,"[{""raw"": ""신김치"", ""name"": ""김치"", ""amount"": ""1/4"", ""unit"": ""포기""}]"
7016923,흑임자크림라떼,"[[""흑임자파우더"", ""2"", ""t""], [""설탕"", ""1"", ""t""], [""동물성 휘핑크림"", ""60"", ""g""], [""우유"", ""110"", ""ml""], [""에스프레소"", ""2"", ""샷""]]","[{""alias_id"": ""alias_0498"", ""name"": ""흑임자""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0900"", ""name"": ""휘핑크림""}, {""alias_id"": ""alias_0894"", ""name"": ""우유""}, {""alias_id"": ""alias_1365"", ""name"": ""에스프레소""}]","[[""흑임자"", ""2"", ""큰술""], [""설탕"", ""1"", ""큰술""], [""휘핑크림"", ""60"", ""g""], [""우유"", ""110"", ""ml""], [""에스프레소"", ""2"", ""샷""]]",0,[]
7016926,고구마 피자,"[[""고구마 중"", ""1"", ""개""], [""피망"", ""1/4"", ""개""], [""양파"", ""1/4"", ""개""], [""베이컨"", ""4"", ""장""], [""달걀"", ""1"", ""개""], [""옥수수콘"", ""1~2"", ""큰술""], [""소금"", ""1/3"", ""큰술""], [""설탕"", ""1"", ""큰술""], [""모짜렐라치즈"", """", """"], [""파슬리가루"", """", """"]]","[{""alias_id"": ""alias_0319"", ""name"": ""고구마""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0903"", ""name"": ""베이컨""}, {""alias_id"": ""alias_0812"", ""name"": ""달걀""}, {""alias_id"": ""alias_0342"", ""name"": ""옥수수""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0884"", ""name"": ""모짜렐라치즈""}, {""alias_id"": ""alias_0229"", ""name"": ""파슬리""}, {""alias_id"": ""alias_1490"", ""name"": ""피망""}]","[[""고구마"", ""1"", ""개""], [""피망"", ""1/4"", ""개""], [""양파"", ""1/4"", ""개""], [""베이컨"", ""4"", ""장""], [""달걀"", ""1"", ""개""], [""옥수수"", ""1~2"", ""큰술""], [""소금"", ""1/3"", ""큰술""], [""설탕"", ""1"", ""큰술""], [""모짜렐라치즈"", """", """"], [""파슬리"", """", """"]]",0,[]
7016928,들기름 두부지짐,"[[""마른 두부"", ""500"", ""g""], [""들기름"", ""5"", ""큰술""], [""김장김치"", """", """"], [""양념간장"", """", """"]]","[{""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0132"", ""name"": ""들기름""}, {""alias_id"": ""alias_1227"", ""name"": ""양념간장""}]","[[""두부"", ""500"", ""g""], [""들기름"", ""5"", ""큰술""], [""김치"", """", """"], [""양념간장"", """", """"]]",1,"[{""raw"": ""김장김치"", ""name"": ""김치"", ""amount"": """", ""unit"": """"}]"
7016935,간장계란비빔밥,"[[""밥"", ""2"", ""공기""], [""계란"", ""2"", ""개""], [""간장"", ""2"", ""큰술""], [""참기름"", ""2"", ""큰술""], [""깨"", """", ""조금""]]","[{""alias_id"": ""alias_0348"", ""name"": ""밥""}, {""alias_id"": ""alias_0806"", ""name"": ""계란""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0452"", ""name"": ""깨""}]","[[""밥"", ""2"", ""공기""], [""계란"", ""2"", ""개""], [""간장"", ""2"", ""큰술""], [""참기름"", ""2"", ""큰술""], [""깨"", """", ""조금""]]",0,[]
7016936,일본 카레,"[[""에스비 골든 카레"", ""220"", ""g""], [""돼지고기 카레용"", ""400"", ""g""], [""감자"", ""400"", ""g""], [""당근"", ""250"", ""g""], [""양파"", ""300"", ""g""], [""냉동 완두콩"", ""150"", ""g""], [""후추"", """", ""약간""]]","[{""alias_id"": ""alias_0146"", ""name"": ""카레""}, {""alias_id"": ""alias_0836"", ""name"": ""돼지고기""}, {""alias_id"": ""alias_0318"", ""name"": ""감자""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0504"", ""name"": ""완두콩""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}]","[[""카레"", ""220"", ""g""], [""돼지고기"", ""400"", ""g""], [""감자"", ""400"", ""g""], [""당근"", ""250"", ""g""], [""양파"", ""300"", ""g""], [""완두콩"", ""150"", ""g""], [""후추"", """", ""약간""]]",0,[]
7016939,홍합밥,"[[""쌀"", ""1.5"", ""컵""], [""홍합살"", ""200"", ""g""], [""당근"", ""1/4"", ""개""], [""대파"", ""1/2"", ""대""], [""쯔유"", ""1"", ""큰술""], [""청주"", ""2"", ""작은술""], [""다시마물"", ""1.5"", ""컵""]]","[{""alias_id"": ""alias_0338"", ""name"": ""쌀""}, {""alias_id"": ""alias_0773"", ""name"": ""홍합""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0141"", ""name"": ""쯔유""}, {""alias_id"": ""alias_0254"", ""name"": ""청주""}]","[[""쌀"", ""1.5"", ""컵""], [""홍합"", ""200"", ""g""], [""당근"", ""1/4"", ""개""], [""대파"", ""1/2"", ""대""], [""쯔유"", ""1"", ""큰술""], [""청주"", ""2"", ""작은술""], [""다시마물"", ""1.5"", ""컵""]]",1,"[{""raw"": ""다시마물"", ""name"": ""다시마물"", ""amount"": ""1.5"", ""unit"": ""컵""}]"
7016948,양송이 햄버거,"[[""양송이버섯"", ""12"", ""개""], [""냉동새우"", ""5"", ""마리""], [""오이"", ""1/2"", ""개""], [""방울토마토"", ""3"", ""개""], [""슬라이스치즈"", ""2"", ""장""], [""상추"", """", ""약간""], [""소금"", """", ""약간""], [""후추"", """", ""약간""], [""올리브유"", """", ""약간""]]","[{""alias_id"": ""alias_0704"", ""name"": ""냉동새우""}, {""alias_id"": ""alias_0600"", ""name"": ""오이""}, {""alias_id"": ""alias_0620"", ""name"": ""방울토마토""}, {""alias_id"": ""alias_0571"", ""name"": ""상추""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0134"", ""name"": ""올리브유""}, {""alias_id"": ""alias_1434"", ""name"": ""양송이버섯""}, {""alias_id"": ""alias_1001"", ""name"": ""치즈""}]","[[""양송이버섯"", ""12"", ""개""], [""새우"", ""5"", ""마리""], [""오이"", ""1/2"", ""개""], [""방울토마토"", ""3"", ""개""], [""치즈"", ""2"", ""장""], [""상추"", """", ""약간""], [""소금"", """", ""약간""], [""후추"", """", ""약간""], [""올리브유"", """", ""약간""]]",0,[]
7016950,고구마튀김,"[[""고구마 큰 것"", ""2"", ""개""], [""튀김가루"", ""1"", ""종이컵""], [""차가운 물"", ""1"", ""종이컵""], [""밀가루 박력분"", ""2~3"", ""t""]]","[{""alias_id"": ""alias_0319"", ""name"": ""고구마""}, {""alias_id"": ""alias_0317"", ""name"": ""튀김가루""}, {""alias_id"": ""alias_0292"", ""name"": ""박력분""}]","[[""고구마"", ""2"", ""개""], [""튀김가루"", ""1"", ""컵""], [""물"", ""1"", ""컵""], [""박력분"", ""2~3"", ""큰술""]]",1,"[{""raw"": ""차가운 물"", ""name"": ""물"", ""amount"": ""1"", ""unit"": ""컵""}]"
7016952,새우 잡채,"[[""새우"", ""15"", ""마리""], [""부추"", ""20"", ""g""], [""당면"", ""100"", ""g""], [""굴소스"", ""1"", ""t""], [""진간장"", ""1"", ""t""], [""후추"", """", ""소량""], [""소금"", """", ""소량""], [""참기름"", ""1"", ""t""], [""참깨"", """", ""소량""]]","[{""alias_id"": ""alias_0644"", ""name"": ""새우""}, {""alias_id"": ""alias_0566"", ""name"": ""부추""}, {""alias_id"": ""alias_0054"", ""name"": ""당면""}, {""alias_id"": ""alias_0095"", ""name"": ""굴소스""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0457"", ""name"": ""참깨""}]","[[""새우"", ""15"", ""마리""], [""부추"", ""20"", ""g""], [""당면"", ""100"", ""g""], [""굴소스"", ""1"", ""큰술""], [""간장"", ""1"", ""큰술""], [""후추"", """", ""소량""], [""소금"", """", ""소량""], [""참기름"", ""1"", ""큰술""], [""참깨"", """", ""소량""]]",0,[]
7016963,연근치즈구이,"[[""연근"", ""100"", ""g""], [""모짜렐라치즈"", """", """"], [""소금"", ""3~4"", ""꼬집""], [""파슬리가루"", """", """"]]","[{""alias_id"": ""alias_0597"", ""name"": ""연근""}, {""alias_id"": ""alias_0884"", ""name"": ""모짜렐라치즈""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0229"", ""name"": ""파슬리""}]","[[""연근"", ""100"", ""g""], [""모짜렐라치즈"", """", """"], [""소금"", ""3~4"", ""꼬집""], [""파슬리"", """", """"]]",0,[]
7016964,감자 버터구이,"[[""감자"", ""4"", ""개""], [""튀김유"", ""2"", ""t""], [""버터"", ""2"", ""t""], [""설탕"", ""1"", ""t""]]","[{""alias_id"": ""alias_0318"", ""name"": ""감자""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0133"", ""name"": ""식용유""}, {""alias_id"": ""alias_1261"", ""name"": ""버터""}]","[[""감자"", ""4"", ""개""], [""식용유"", ""2"", ""큰술""], [""버터"", ""2"", ""큰술""], [""설탕"", ""1"", ""큰술""]]",0,[]
7016972,갈치 간장조림,"[[""갈치"", ""1"", ""마리""], [""대파 흰 부분"", ""2"", ""대""], [""생강즙"", ""1/2"", ""t""], [""청주"", ""150"", ""ml""], [""맛술"", ""150"", ""ml""], [""양조간장"", ""50"", ""ml""], [""설탕"", ""3"", ""t""]]","[{""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0244"", ""name"": ""생강즙""}, {""alias_id"": ""alias_0254"", ""name"": ""청주""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}, {""alias_id"": ""alias_0182"", ""name"": ""양조간장""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_1535"", ""name"": ""갈치""}]","[[""갈치"", ""1"", ""마리""], [""대파"", ""2"", ""대""], [""생강즙"", ""1/2"", ""큰술""], [""청주"", ""150"", ""ml""], [""맛술"", ""150"", ""ml""], [""간장"", ""50"", ""ml""], [""설탕"", ""3"", ""큰술""]]",0,[]
7016973,버터갈릭새우,"[[""새우"", ""200"", ""g""], [""버터"", ""20"", ""g""], [""통마늘"", ""5~6"", ""개""], [""다진마늘"", ""2"", ""t""], [""소금"", ""1"", ""t""], [""후추"", ""1"", ""t""], [""파슬리"", ""1"", ""t""], [""페페론치노"", ""3~4"", ""개""]]","[{""alias_id"": ""alias_0644"", ""name"": ""새우""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0229"", ""name"": ""파슬리""}, {""alias_id"": ""alias_0154"", ""name"": ""페페론치노""}, {""alias_id"": ""alias_1261"", ""name"": ""버터""}]","[[""새우"", ""200"", ""g""], [""버터"", ""20"", ""g""], [""마늘"", ""5~6"", ""개""], [""마늘"", ""2"", ""큰술""], [""소금"", ""1"", ""큰술""], [""후추"", ""1"", ""큰술""], [""파슬리"", ""1"", ""큰술""], [""페페론치노"", ""3~4"", ""개""]]",0,[]
7016974,차돌박이된장찌개,"[[""감자"", ""1"", ""개""], [""애호박"", ""1/3"", ""개""], [""양파"", ""1"", ""개""], [""대파"", ""1"", ""대""], [""청양고추"", ""2-3"", ""개""], [""두부"", ""1/2"", ""모""], [""차돌박이"", ""200"", ""g""], [""쌈장 듬뿍"", ""1"", ""t""], [""굵은 소금"", ""1/5"", ""t""], [""식초"", ""1/2"", ""t""], [""물"", ""1"", ""l""]]","[{""alias_id"": ""alias_0318"", ""name"": ""감자""}, {""alias_id"": ""alias_0586"", ""name"": ""애호박""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0527"", ""name"": ""청양고추""}, {""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0877"", ""name"": ""차돌박이""}, {""alias_id"": ""alias_0173"", ""name"": ""쌈장""}, {""alias_id"": ""alias_0201"", ""name"": ""굵은소금""}, {""alias_id"": ""alias_0169"", ""name"": ""식초""}]","[[""감자"", ""1"", ""개""], [""애호박"", ""1/3"", ""개""], [""양파"", ""1"", ""개""], [""대파"", ""1"", ""대""], [""청양고추"", ""2-3"", ""개""], [""두부"", ""1/2"", ""모""], [""차돌박이"", ""200"", ""g""], [""쌈장"", ""1"", ""큰술""], [""굵은소금"", ""1/5"", ""큰술""], [""식초"", ""1/2"", ""큰술""], [""물"", ""1"", ""L""]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": ""1"", ""unit"": ""L""}]"
7016979,홍합탕,"[[""홍합"", ""1"", ""kg""], [""청양고추"", ""2"", ""개""], [""대파"", ""1"", ""개""], [""통마늘"", ""4~5"", ""개""]]","[{""alias_id"": ""alias_0773"", ""name"": ""홍합""}, {""alias_id"": ""alias_0527"", ""name"": ""청양고추""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}]","[[""홍합"", ""1"", ""kg""], [""청양고추"", ""2"", ""개""], [""대파"", ""1"", ""개""], [""마늘"", ""4~5"", ""개""]]",0,[]
7016981,냉장족발,"[[""냉장 족발"", ""1"", ""개""]]","[{""alias_id"": ""alias_1297"", ""name"": ""족발""}]","[[""족발"", ""1"", ""개""]]",0,[]
7016983,고추장두부찌개,"[[""돼지고기 찌개용"", ""600"", ""g""], [""고추장"", ""3"", ""스푼""], [""고춧가루"", ""1"", ""스푼""], [""두부"", ""2"", ""모""], [""다진마늘"", ""1"", ""스푼""], [""표고버섯가루"", ""1"", ""스푼""], [""쌀뜨물"", ""400"", ""ml""], [""들기름"", ""2"", ""스푼""]]","[{""alias_id"": ""alias_0836"", ""name"": ""돼지고기""}, {""alias_id"": ""alias_0151"", ""name"": ""고추장""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0132"", ""name"": ""들기름""}, {""alias_id"": ""alias_1171"", ""name"": ""표고버섯가루""}]","[[""돼지고기"", ""600"", ""g""], [""고추장"", ""3"", ""큰술""], [""고춧가루"", ""1"", ""큰술""], [""두부"", ""2"", ""모""], [""마늘"", ""1"", ""큰술""], [""표고버섯가루"", ""1"", ""큰술""], [""쌀뜨물"", ""400"", ""ml""], [""들기름"", ""2"", ""큰술""]]",1,"[{""raw"": ""쌀뜨물"", ""name"": ""쌀뜨물"", ""amount"": ""400"", ""unit"": ""ml""}]"
7016993,들깨 무나물볶음,"[[""무"", ""630"", ""g""], [""대파"", ""20"", ""g""], [""들기름"", ""4"", ""큰술""], [""다진마늘"", ""1"", ""큰술""], [""소금"", ""1"", ""큰술""], [""들깨가루"", ""2"", ""큰술""], [""맛술"", ""2"", ""큰술""]]","[{""alias_id"": ""alias_0559"", ""name"": ""무""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0132"", ""name"": ""들기름""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0279"", ""name"": ""들깨가루""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}]","[[""무"", ""630"", ""g""], [""대파"", ""20"", ""g""], [""들기름"", ""4"", ""큰술""], [""마늘"", ""1"", ""큰술""], [""소금"", ""1"", ""큰술""], [""들깨가루"", ""2"", ""큰술""], [""맛술"", ""2"", ""큰술""]]",0,[]
7016998,해독주스,"[[""양배추"", ""1/2"", ""통""], [""당근"", ""3~4"", ""개""], [""토마토"", ""10"", ""개""], [""사과"", ""2"", ""개""], [""샐러리"", """", ""조금""], [""비트"", """", ""조금""], [""브로콜리"", """", ""조금""], [""삶은 고구마 작은것"", ""3"", ""개""], [""매실액"", ""1"", ""컵""], [""물"", ""1.5"", ""l""]]","[{""alias_id"": ""alias_0587"", ""name"": ""양배추""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0623"", ""name"": ""토마토""}, {""alias_id"": ""alias_0241"", ""name"": ""사과""}, {""alias_id"": ""alias_0570"", ""name"": ""브로콜리""}, {""alias_id"": ""alias_0319"", ""name"": ""고구마""}, {""alias_id"": ""alias_0014"", ""name"": ""매실액""}, {""alias_id"": ""alias_1478"", ""name"": ""셀러리""}, {""alias_id"": ""alias_1414"", ""name"": ""비트""}]","[[""양배추"", ""1/2"", ""통""], [""당근"", ""3~4"", ""개""], [""토마토"", ""10"", ""개""], [""사과"", ""2"", ""개""], [""셀러리"", """", ""조금""], [""비트"", """", ""조금""], [""브로콜리"", """", ""조금""], [""고구마"", ""3"", ""개""], [""매실액"", ""1"", ""컵""], [""물"", ""1.5"", ""L""]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": ""1.5"", ""unit"": ""L""}]"
7017002,오리주물럭,"[[""오리 슬라이스"", ""300"", ""g""], [""양파"", ""1"", ""개""], [""대파"", ""1/2"", ""대""], [""당근"", ""1/4"", ""개""], [""고춧가루"", ""1"", ""t""], [""진간장"", ""3"", ""t""], [""멸치 액젓"", ""1"", ""t""], [""설탕"", ""2"", ""t""], [""다진 마늘"", ""2"", ""t""], [""참기름"", ""1"", ""t""], [""후추"", """", ""약간""], [""생강가루"", """", ""약간""], [""맛술"", ""1"", ""t""], [""참기름"", ""1"", ""t""]]","[{""alias_id"": ""alias_0830"", ""name"": ""오리""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0034"", ""name"": ""멸치액젓""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0164"", ""name"": ""생강가루""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}]","[[""오리"", ""300"", ""g""], [""양파"", ""1"", ""개""], [""대파"", ""1/2"", ""대""], [""당근"", ""1/4"", ""개""], [""고춧가루"", ""1"", ""큰술""], [""간장"", ""3"", ""큰술""], [""멸치액젓"", ""1"", ""큰술""], [""설탕"", ""2"", ""큰술""], [""마늘"", ""2"", ""큰술""], [""참기름"", ""1"", ""큰술""], [""후추"", """", ""약간""], [""생강가루"", """", ""약간""], [""맛술"", ""1"", ""큰술""], [""참기름"", ""1"", ""큰술""]]",0,[]
